"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
1126,中國文化大學,資訊工程學系A組,2,1,2,0,0,0,0,2,1,0,0,20,290.70
1127,中國文化大學,資訊工程學系B組,2,1,0,2,2,1,0,0,0,0,0,27,413.40
1130,中國文化大學,國際貿易學系,2,2,0,2,1,1,0,0,0,0,0,92,381.00
1131,中國文化大學,國際企業管理學系,2,2,0,1,1,1,0,0,0,0,0,120,337.60
1132,中國文化大學,會計學系,2,2,0,1,2,1,0,0,0,0,0,41,408.80
1133,中國文化大學,觀光事業學系,1.5,2,0,2,1,1,0,0,0,0,0,76,364.85
1134,中國文化大學,資訊管理學系,1.5,2,0,2,1,1,0,0,0,0,0,72,347.50
1135,中國文化大學,財務金融學系金融行銷組,1,2,0,0,2,2,0,0,0,0,0,28,391.10
1136,中國文化大學,財務金融學系財務金融組,1.5,2,0,2,1,1,0,0,0,0,0,62,363.90
1137,中國文化大學,全球商務學士學位學程,1,2,0,1,1,1,0,0,0,0,0,4,308.30
1140,中國文化大學,新聞學系,2,2,0,1,1,1,2,0,0,0,0,62,494.40
1141,中國文化大學,廣告學系,2,2,0,0,0,0,1,0,0,0,0,54,279.00
1142,中國文化大學,資訊傳播學系,1.5,2,0,2,1,1,0,0,0,0,0,49,361.75
1143,中國文化大學,大眾傳播學系,2,2,0,2,1,1,0,0,0,0,0,66,406.40
1144,中國文化大學,美術學系,2,1,0,0,1,1,0,0,0,0,2,27,372.42
1145,中國文化大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,7,211.62
1146,中國文化大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,3,220.04
1147,中國文化大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,2,224.28
1150,中國文化大學,音樂學系-木管樂,1,1,0,0,0,0,0,0,0,0,2,3,250.60
1151,中國文化大學,音樂學系-銅管樂,1,1,0,0,0,0,0,0,0,0,2,1,174.32
1152,中國文化大學,音樂學系-理論作曲,1,1,0,0,0,0,0,0,0,0,2,0,-----
1153,中國文化大學,戲劇學系,2,1,0,0,1,1,0,0,0,0,0,5,318.50
1154,中國文化大學,市政暨環境規劃學系,1.5,2,0,1,1,1.5,0,0,0,0,0,26,341.40
1155,中國文化大學,建築及都市設計學系,2,2,2,0,0,0,0,1,1,0,0,22,334.00
1156,中國文化大學,景觀學系,2,2,0,1,0,0,0,0,0,0,0,31,246.80
1157,中國文化大學,教育學系,2,1.5,0,0,0,0,1.5,0,0,0,0,18,287.45
1160,中國文化大學,體育學系,1.5,2,0,0,0,0,0,0,0,1,0,3,210.40
1161,中國文化大學,心理輔導學系,1.75,1.75,0,1.5,1,1,0,0,0,0,0,39,354.98
1162,中國文化大學,運動與健康促進學系,2,2,0,0,0,0,0,0,0,1,0,6,232.80
1163,靜宜大學,英國語文學系,1.5,2,0,0,1.5,1,0,0,0,0,0,74,329.45
1164,靜宜大學,西班牙語文學系,2,1.5,0,0,1,1,0,0,0,0,0,33,296.40
1165,靜宜大學,日本語文學系,2,1,0,0,1.5,1.5,0,0,0,0,0,62,341.20
1166,靜宜大學,中國文學系,2,1,0,0,1.25,0,0,0,0,0,0,57,230.80
1167,靜宜大學,社會工作與兒童少年福利學系,2,1,0,1,2,1,0,0,0,0,0,41,385.90
1170,靜宜大學,台灣文學系,2,1,0,0,1.25,1.25,0,0,0,0,0,16,304.13
1171,靜宜大學,法律學系,2,1,0,1,1,0,1,0,0,0,0,65,333.10
1172,靜宜大學,生態人文學系(自然組),2,2,0,0,0,0,0,0,1,2,0,7,317.50
1173,靜宜大學,生態人文學系(人文組),2,2,0,0,2,1,0,0,0,0,0,7,385.20
1174,靜宜大學,大眾傳播學系,2,1.75,0,1,1,0,0,0,0,0,0,22,298.25
1175,靜宜大學,財務與計算數學系計算數學組,2,1.5,0,2,0,0,0,0,0,0,0,14,266.70
1176,靜宜大學,財務與計算數學系財務工程組,2,1.5,0,2,0,0,0,0,0,0,0,12,272.35
1177,靜宜大學,應用化學系,1,1.5,1.5,0,0,0,0,0,2,0,0,22,226.75
1200,靜宜大學,食品營養學系營養與保健組,2,1,0,0,0,0,0,0,2,2,0,20,349.50
1201,靜宜大學,食品營養學系食品與生物技術組,2,1,0,0,0,0,0,0,2,2,0,20,333.40
1202,靜宜大學,化粧品科學系,2,1,0,0,0,0,0,0,2,2,0,28,329.30
1203,靜宜大學,統計資訊學系,2,1.5,0,2,0,0,0,0,0,0,0,19,262.20
1204,靜宜大學,企業管理學系,1.5,2,0,2,1,1,0,0,0,0,0,65,366.45
1205,靜宜大學,國際企業學系,2,2,0,2,1,1,0,0,0,0,0,48,393.70
1206,靜宜大學,會計學系,2,2,0,2,1,1,0,0,0,0,0,60,394.00
1207,靜宜大學,觀光事業學系,2,2,0,1.5,1,1,0,0,0,0,0,46,376.00
1210,靜宜大學,財務金融學系,1.5,2,0,2,1,1,0,0,0,0,0,61,375.25
1211,靜宜大學,寰宇管理學士學位學程,1,2,0,1.5,0,0,0,0,0,0,0,5,231.90
1212,靜宜大學,資訊管理學系,2,2,0,1.75,0,0,0,0,0,0,0,36,268.90
1213,靜宜大學,資訊工程學系(資電組),2,2,1.5,0,0,0,0,0,0,0,0,21,224.30
1214,靜宜大學,資訊工程學系(資工組),2,1.5,0,2,0,0,0,0,0,0,0,22,261.90
1215,靜宜大學,資訊傳播工程學系(網路與多媒體應用組),1.75,1.75,0,2,0,0,0,0,0,0,0,14,254.65
1216,靜宜大學,資訊傳播工程學系(數位內容與遊戲設計組),1.75,1.75,0,2,0,0,0,0,0,0,0,16,256.98
1217,大同大學,機械工程學系電子機械組,2,1,2,0,0,0,0,2,1,0,0,23,301.00
1220,大同大學,機械工程學系精密機械組,2,1,2,0,0,0,0,2,1,0,0,33,294.00
1221,大同大學,電機工程學系電機與系統組,2,2,2,0,0,0,0,1,0,0,0,13,320.80
1222,大同大學,電機工程學系電子與通訊組,2,2,2,0,0,0,0,1,0,0,0,18,289.90
1223,大同大學,化學工程學系,1,2,2,0,0,0,0,1,2,0,0,45,282.10
1224,大同大學,工業設計學系,2,2,2,0,0,0,0,1,1,0,0,37,335.60
1225,大同大學,事業經營學系,1,2,0,1.5,0,0,0,0,0,0,0,43,233.80
1226,大同大學,資訊工程學系,1,2,2,0,0,0,0,2,1,0,0,54,303.70
1227,大同大學,材料工程學系,1,1,1.5,0,0,0,0,1.5,2,0,0,46,252.70
1230,大同大學,生物工程學系,1,2,2,0,0,0,0,0,1,2,0,29,342.40
1231,大同大學,資訊經營學系,1,1.5,1.5,0,0,0,0,0,0,0,0,26,155.10
1232,大同大學,媒體設計學系互動媒體設計組,1.75,2,0,2,0,0,0,0,0,0,0,19,325.33
1233,大同大學,媒體設計學系數位遊戲設計組,1.75,2,0,2,0,0,0,0,0,0,0,10,325.35
1234,大同大學,應用外語學系,1.5,2,0,0,1,0,0,0,0,0,0,21,277.90
1235,輔仁大學,中國文學系,2,1.25,0,0,2,0,0,0,0,0,0,73,352.13
1236,輔仁大學,歷史學系,2,1.75,0,0,2,0,0,0,0,0,0,72,375.98
1237,輔仁大學,哲學系,2,2,0,1,1.5,1,0,0,0,0,0,81,433.15
1240,輔仁大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,2,253.88
1241,輔仁大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,2,274.78
1242,輔仁大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,3,279.98
1243,輔仁大學,應用美術學系,1,1,0,1,1,1,0,0,0,0,0,32,348.20
1244,輔仁大學,景觀設計學系(社會組),1,1,0,1,1,1,0,0,0,0,0,14,349.30
1245,輔仁大學,景觀設計學系(自然組),1,1,1,0,0,0,0,0,0,2,0,12,286.10
1246,輔仁大學,影像傳播學系,1.5,2,0,1,1,1,0,0,0,0,0,32,470.20
1247,輔仁大學,新聞傳播學系,2,2,0,1,1,1,0,0,0,0,0,37,500.80
1250,輔仁大學,廣告傳播學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,34,478.60
1251,輔仁大學,圖書資訊學系,2,2,0,2,1,1,0,0,0,0,0,31,526.50
1252,輔仁大學,體育學系體育學組,1,1,1,0,0,0,0,0,0,1,2,20,271.36
1253,輔仁大學,體育學系運動健康管理組,2,2,2,0,0,0,0,0,0,1,0,26,296.50
1254,輔仁大學,護理學系,1.5,1.5,1,0,0,0,0,0,0,1.25,0,65,304.70
1255,輔仁大學,公共衛生學系,1.5,1.5,1,0,0,0,0,0,1,1.25,0,29,349.70
1256,輔仁大學,醫學系,1,1.25,1,0,0,0,0,1,1,1.25,0,22,552.53
1257,輔仁大學,臨床心理學系,1.25,2,1,0,0,0,0,0,1,1.25,0,26,407.95
1260,輔仁大學,職能治療學系,1.25,2,1,0,0,0,0,1,0,2,0,37,473.60
1261,輔仁大學,呼吸治療學系,1,1.25,0,0,0,0,0,1,1.25,1.25,0,19,368.65
1262,輔仁大學,數學系純數學組,1.25,1.25,2,0,0,0,0,0,0,0,0,28,188.73
1263,輔仁大學,數學系應用數學組,1.25,1.25,2,0,0,0,0,0,0,0,0,33,215.63
1264,輔仁大學,化學系,1,1.5,1.5,0,0,0,0,1,2,0,0,58,305.80
1265,輔仁大學,資訊工程學系,1,1,1,0,0,0,0,1,1,0,0,52,254.70
1266,輔仁大學,生命科學系,1,2,0,0,0,0,0,0,1.5,2,0,36,387.40
1267,輔仁大學,物理學系物理組,1,1.5,2,0,0,0,0,2,1,0,0,33,291.65
1270,輔仁大學,物理學系光電物理組,1,1.5,2,0,0,0,0,2,1,0,0,45,308.50
1271,輔仁大學,電機工程學系系統與晶片設計組,1,1.5,1.5,0,0,0,0,1,1,0,0,31,302.20
1272,輔仁大學,電機工程學系電腦與通訊工程組,1,2,2,0,0,0,0,1,0,0,0,36,302.30
1273,輔仁大學,英國語文學系,1,2,0,0,1,0,0,0,0,0,0,33,318.30
1274,輔仁大學,法國語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,35,365.20
1275,輔仁大學,西班牙語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,39,362.40
1276,輔仁大學,日本語文學系,1.5,1.5,0,1,1,1,0,0,0,0,0,58,417.35
1277,輔仁大學,義大利語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,33,353.45
1300,輔仁大學,德語語文學系,1.5,1.5,0,0,1.25,0,0,0,0,0,0,31,313.95
1301,輔仁大學,織品服裝學系織品設計組,2,2,0,1.5,0,0,0,0,0,0,0,14,366.40
1302,輔仁大學,織品服裝學系服飾設計組,2,2,0,1.5,0,0,0,0,0,0,0,16,372.80
1303,輔仁大學,織品服裝學系織品服飾行銷組,2,2,0,1.5,0,0,0,0,0,0,0,48,369.00
1304,輔仁大學,餐旅管理學系,2,2,0,1.5,1,1,0,0,0,0,0,25,526.80
1305,輔仁大學,兒童與家庭學系,2,2,0,1,0,0,1,0,0,0,0,35,389.20
1306,輔仁大學,食品科學系,1,2,1,0,0,0,0,0,2,2,0,38,474.90
1307,輔仁大學,營養科學系,1,2,1,0,0,0,0,0,2,2,0,22,517.80
1310,輔仁大學,法律學系,1,1,0,1,0,1,1,0,0,0,0,66,370.90
1311,輔仁大學,財經法律學系,1.5,1.5,0,1,0,1,1,0,0,0,0,33,448.65
1312,輔仁大學,企業管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,103,467.35
1313,輔仁大學,會計學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,73,476.10
1314,輔仁大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,59,381.15
1315,輔仁大學,統計資訊學系,1.5,2,0,2,0,0,0,0,0,0,0,54,379.55
1316,輔仁大學,金融與國際企業學系,1.5,2,0,2,1,1,0,0,0,0,0,61,567.70
1317,輔仁大學,社會學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,42,375.45
1320,輔仁大學,社會工作學系,1.5,1.5,0,1,1,0,0,0,0,0,0,33,330.65
1321,輔仁大學,經濟學系,1,2,0,2,1,1,0,0,0,0,0,74,510.80
1322,輔仁大學,宗教學系,2,2,0,0,1.5,0,0,0,0,0,0,32,313.40
1323,輔仁大學,心理學系,1.5,1.5,1,0,0,0,0,0,0,0,0,32,248.55
1324,國立臺灣海洋大學,商船學系,1,2,2,0,0,0,0,1,0,0,0,53,333.40
1325,國立臺灣海洋大學,航運管理學系,1,1.5,0,1.5,0,0,0,0,0,0,0,62,306.45
1326,國立臺灣海洋大學,輪機工程學系能源應用組,1,2,1.5,0,0,0,0,1.5,1,0,0,29,394.35
1327,國立臺灣海洋大學,輪機工程學系動力工程組,1,2,1.5,0,0,0,0,1.5,1,0,0,11,417.75
1330,國立臺灣海洋大學,運輸科學系A組,1,2,0,2,0,0,0,0,0,0,0,24,378.80
1331,國立臺灣海洋大學,運輸科學系B組,1,2,2,0,0,0,0,0,0,0,0,15,302.30
1332,國立臺灣海洋大學,食品科學系食品科學組,1,2,1,0,0,0,0,0,2,2,0,26,498.00
1333,國立臺灣海洋大學,食品科學系生物科技組,1,2,1,0,0,0,0,0,2,2,0,29,502.30
1334,國立臺灣海洋大學,水產養殖學系,1,1.5,1,0,0,0,0,0,1.75,2,0,45,393.30
1335,國立臺灣海洋大學,生命科學暨生物科技學系,1,1.75,1,0,0,0,0,0,1.5,1.5,0,28,409.05
1336,國立臺灣海洋大學,系統工程暨造船學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,22,327.73
1337,國立臺灣海洋大學,河海工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,40,352.95
1340,國立臺灣海洋大學,機械與機電工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,50,391.25
1341,國立臺灣海洋大學,海洋環境資訊系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,29,344.75
1342,國立臺灣海洋大學,環境生物與漁業科學學系,1,1.5,1.5,0,0,0,0,0,1,1.25,0,21,333.10
1343,國立臺灣海洋大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,0,55,316.20
1344,國立臺灣海洋大學,資訊工程學系,1,1,1,0,0,0,0,1,0,0,0,58,239.50
1345,國立臺灣海洋大學,通訊與導航工程學系,1,1.5,1.5,0,0,0,0,1.5,0,0,0,12,329.65
1346,國立臺灣海洋大學,海洋觀光管理學士學位學程,1,1.5,0,1.5,0,0,0,0,0,0,0,15,295.55
1347,國立高雄師範大學,國文學系國文組,1.5,1.25,0,1,1.25,1,0,0,0,0,0,35,426.68
1350,國立高雄師範大學,國文學系應用中文組,1.5,1.25,0,1,1.25,1,0,0,0,0,0,27,424.18
1351,國立高雄師範大學,英語學系,1.5,2,0,1,1,1,0,0,0,0,0,79,477.40
1352,國立高雄師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,0,25,408.38
1353,國立高雄師範大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,28,464.10
1354,國立高雄師範大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,0,22,387.30
1355,國立高雄師範大學,事業經營學系,1.5,2,0,1.75,0,0,0,0,0,0,0,19,404.35
1356,國立高雄師範大學,體育學系,2,2,0,0,0,0,0,0,1,2,1,10,389.03
1357,國立高雄師範大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,283.06
1360,國立高雄師範大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,0,-----
1361,國立高雄師範大學,音樂學系-小提琴,1,1,0,0,0,0,0,0,0,0,2,1,317.66
1362,國立高雄師範大學,音樂學系-大提琴,1,1,0,0,0,0,0,0,0,0,2,1,289.62
1363,國立高雄師範大學,音樂學系-長笛,1,1,0,0,0,0,0,0,0,0,2,1,284.58
1364,國立高雄師範大學,音樂學系-單簧管,1,1,0,0,0,0,0,0,0,0,2,1,237.68
1365,國立高雄師範大學,美術學系,1,1,0,1,0,0,0,0,0,0,2,26,289.00
1366,國立高雄師範大學,視覺設計學系,1,1,0,0,0,0,0,0,0,0,2,29,261.90
1367,國立高雄師範大學,數學系數學組,1,1.25,2,0,0,0,0,1.25,0,0,0,18,312.03
1370,國立高雄師範大學,數學系應用數學組,1,1.25,2,0,0,0,0,1.25,0,0,0,18,319.28
1371,國立高雄師範大學,物理學系,1,1,1.5,0,0,0,0,2,1,0,0,21,391.50
1372,國立高雄師範大學,化學系,1,1,1.5,0,0,0,0,1.5,2,0,0,24,429.50
1373,國立高雄師範大學,生物科技系,1,1.25,1,0,0,0,0,0,1,2,0,19,397.53
1374,國立高雄師範大學,工業科技教育學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,21,360.05
1375,國立高雄師範大學,光電與通訊工程學系,1,1,1,0,0,0,0,1,1,0,0,26,300.30
1376,國立高雄師範大學,工業設計學系,1,1.5,1,0,0,0,0,1.5,1,0,0,23,366.00
1377,國立高雄師範大學,電子工程學系,1,1,1.5,0,0,0,0,1.5,1,0,0,26,352.15
1400,國立高雄師範大學,軟體工程學系,1.25,1.5,1.5,0,0,0,0,1,1,0,0,21,378.33
1401,國立彰化師範大學,輔導與諮商學系學校輔導與諮商組(自費),1.75,1.75,0,1.5,1,0,1,0,0,0,0,19,530.70
1402,國立彰化師範大學,輔導與諮商學系學校輔導與諮商組(公費),1.75,1.75,0,1.5,1,0,1,0,0,0,0,1,603.00
1403,國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,0,17,523.80
1404,國立彰化師範大學,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,39,415.90
1405,國立彰化師範大學,英語學系,1.5,2,0,1,1,1,0,0,0,0,0,28,488.45
1406,國立彰化師範大學,國文學系,2,1.5,0,0,1.5,1,0,0,0,0,0,57,426.05
1407,國立彰化師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,0,26,399.53
1410,國立彰化師範大學,美術學系(自費),1,1,0,0,1,0,0,0,0,0,2,26,303.04
1411,國立彰化師範大學,美術學系(公費),1,1,0,0,1,0,0,0,0,0,2,1,367.58
1412,國立彰化師範大學,電子工程學系,1,2,2,0,0,0,0,2,1,0,0,28,477.20
1413,國立彰化師範大學,機電工程學系,1,2,2,0,0,0,0,2,1,0,0,32,477.70
1414,國立彰化師範大學,電機工程學系,1,2,2,0,0,0,0,2,1,0,0,17,506.60
1415,國立彰化師範大學,資訊工程學系,1,1.5,2,0,0,0,0,1.5,0,0,0,14,370.95
1416,國立彰化師範大學,生物學系(自費),1,1.75,1,0,0,0,0,0,1.5,2,0,26,451.83
1417,國立彰化師範大學,生物學系(公費),1,1.75,1,0,0,0,0,0,1.5,2,0,1,611.48
1420,國立彰化師範大學,數學系,1,1.25,2,0,0,0,0,1.25,0,0,0,60,290.38
1421,國立彰化師範大學,化學系(自費),1,1.25,1,0,0,0,0,1.25,2,0,0,24,401.80
1422,國立彰化師範大學,化學系(公費),1,1.25,1,0,0,0,0,1.25,2,0,0,1,541.80
1423,國立彰化師範大學,物理學系物理組,1,1,1.5,0,0,0,0,2,1.5,0,0,27,406.10
1424,國立彰化師範大學,物理學系光電組,1,1,1.5,0,0,0,0,2,1.5,0,0,27,415.10
1425,國立彰化師範大學,企業管理學系,1,2,0,2,0,0,0,0,0,0,0,33,388.60
1426,國立彰化師範大學,會計學系,1.5,2,0,2,1,1,0,0,0,0,0,45,566.90
1427,國立彰化師範大學,資訊管理學系資訊管理組,1,2,0,2,0,0,0,0,0,0,0,12,388.40
1430,國立彰化師範大學,資訊管理學系數位內容科技與管理組,1,2,2,0,0,0,0,0,0,0,0,8,324.90
1431,國立彰化師範大學,運動學系,2,1.5,0,0,0,0,0,0,0,0,2,18,328.72
1432,國立彰化師範大學,公共事務與公民教育學系公共事務組,1.25,1.25,0,1,1,1,2,0,0,0,0,13,571.30
1433,國立彰化師範大學,公共事務與公民教育學系公民教育組(自費),1.25,1.25,0,1,1,1,2,0,0,0,0,14,568.30
1434,國立彰化師範大學,公共事務與公民教育學系公民教育組(公費),1.25,1.25,0,1,1,1,2,0,0,0,0,1,638.93
1435,國立陽明大學,醫學系,1,1,1,0,0,0,0,1,1,1,0,65,521.40
1436,國立陽明大學,牙醫學系,1,1,1,0,0,0,0,1,1,1,0,27,509.20
1437,國立陽明大學,醫學生物技術暨檢驗學系,1,1.25,1,0,0,0,0,1,1.25,1.25,0,35,516.63
1440,國立陽明大學,生物醫學影像暨放射科學系,1,1.25,1.25,0,0,0,0,1,1,1.25,0,21,496.43
1441,國立陽明大學,物理治療暨輔助科技學系,1,1.25,1,0,0,0,0,1,1,1.25,0,30,492.40
1442,國立陽明大學,護理學系,1.5,1.5,1,0,0,0,0,1,1,1,0,27,502.45
1443,國立陽明大學,生命科學系暨基因體科學研究所,1,1.25,1.25,0,0,0,0,1.25,1,1,0,35,498.40
1444,國立陽明大學,生物醫學工程學系,1,1,1,0,0,0,0,1,1,0,0,19,375.30
1445,中山醫學大學,醫學系,1,1,1,0,0,0,0,1,1,1,0,59,501.20
1446,中山醫學大學,牙醫學系,1,1,1,0,0,0,0,1,1,1.25,0,57,517.90
1447,中山醫學大學,醫學檢驗暨生物技術學系,1,1.75,1,0,0,0,0,1,1.75,1.75,0,56,552.58
1450,中山醫學大學,物理治療學系,1,1.5,1,0,0,0,0,1,1,1.25,0,13,463.70
1451,中山醫學大學,職能治療學系,1.25,2,1,0,0,0,0,1,0,1.5,0,31,453.63
1452,中山醫學大學,語言治療與聽力學系語言治療組,1.5,2,0,0,0,0,0,1,0,1.5,0,18,425.15
1453,中山醫學大學,語言治療與聽力學系聽力組,1.5,2,0,0,0,0,0,1.5,0,1,0,19,399.20
1454,中山醫學大學,生物醫學科學學系,1,1.5,1,0,0,0,0,0,1.5,2,0,45,427.70
1455,中山醫學大學,視光學系,1,1.5,1,0,0,0,0,1.5,0,2,0,24,400.20
1456,中山醫學大學,醫學影像暨放射科學系,1,1.5,1.5,0,0,0,0,2,1,1,0,34,480.60
1457,中山醫學大學,心理學系,1.5,2,1,0,0,0,0,0,1,1,0,25,406.75
1460,中山醫學大學,營養學系,1,2,1,0,0,0,0,0,2,2,0,57,488.60
1461,中山醫學大學,公共衛生學系,1,1.5,1.5,0,0,0,0,0,1,1,0,38,321.25
1462,中山醫學大學,醫療產業科技管理學系,1,1.5,0,1.5,0,1,0,0,0,0,0,26,332.20
1463,中山醫學大學,職業安全衛生學系,2,1,1,0,0,0,0,0,1.5,2,0,38,396.90
1464,中山醫學大學,醫學應用化學系,1,1,1.5,0,0,0,0,0,2,0,0,37,317.20
1465,中山醫學大學,健康餐飲暨產業管理學系,2,1,1,0,0,0,0,0,2,2,0,31,420.30
1466,中山醫學大學,醫學資訊學系,1,2,2,0,0,0,0,0,0,0,0,28,269.80
1467,中山醫學大學,醫學社會暨社會工作學系,2,2,0,1,1,1,0,0,0,0,0,68,414.80
1470,中山醫學大學,應用外國語言學系,1.5,2,0,1,1,1,0,0,0,0,0,25,420.05
1471,中山醫學大學,護理學系(男),1.25,1.5,1,0,0,0,0,0,1,1.25,0,27,321.80
1472,中山醫學大學,護理學系(女),1.25,1.5,1,0,0,0,0,0,1,1.25,0,50,339.90
1473,國立中山大學,中國文學系,2,1,0,0,2,2,0,0,0,0,0,17,536.10
1474,國立中山大學,外國語文學系,1.5,2,0,1,1,1,0,0,0,0,0,26,505.90
1475,國立中山大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,286.94
1476,國立中山大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,2,234.56
1477,國立中山大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,5,281.86
1500,國立中山大學,音樂學系-銅管樂、木管樂,1,1,0,0,0,0,0,0,0,0,2,3,274.70
1501,國立中山大學,音樂學系-擊樂,1,1,0,0,0,0,0,0,0,0,2,1,248.58
1502,國立中山大學,劇場藝術學系(男),2,2,0,1,1,0,0,0,0,0,0,8,427.30
1503,國立中山大學,劇場藝術學系(女),2,2,0,1,1,0,0,0,0,0,0,6,449.50
1504,國立中山大學,生物科學系,1,1.25,1,0,0,0,0,0,1.25,1.5,0,31,411.25
1505,國立中山大學,化學系,1,1,1,0,0,0,0,1,2,0,0,22,418.80
1506,國立中山大學,物理學系,1,2,1.5,0,0,0,0,1.5,1,0,0,20,469.70
1507,國立中山大學,應用數學系,0,1,2,0,0,0,0,1.5,0,0,0,31,297.70
1510,國立中山大學,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,0,3,360.10
1511,國立中山大學,電機工程學系乙組,1,1,1.5,0,0,0,0,1.5,1,0,0,52,412.45
1512,國立中山大學,機械與機電工程學系,1,1.5,2,0,0,0,0,2,1,0,0,45,502.25
1513,國立中山大學,資訊工程學系,0,1,2,0,0,0,0,2,0,0,0,21,349.90
1514,國立中山大學,材料與光電科學學系,1,1,1,0,0,0,0,1,1,0,0,24,342.40
1515,國立中山大學,光電工程學系,1,1,1,0,0,0,0,1,1,0,0,18,339.50
1516,國立中山大學,企業管理學系,1.75,1.75,0,1.5,0,0,0,0,0,0,0,28,397.63
1517,國立中山大學,資訊管理學系(社會組),1.5,2,0,2,0,1,0,0,0,0,0,9,520.85
1520,國立中山大學,資訊管理學系(自然組),1.5,2,2,0,0,0,0,0,0,0,0,9,383.65
1521,國立中山大學,財務管理學系,1,1.5,0,1.5,0,0,0,0,0,0,0,26,332.45
1522,國立中山大學,海洋生物科技暨資源學系,0,1.5,0,0,0,0,0,1,1.5,1.5,0,21,377.05
1523,國立中山大學,海洋環境及工程學系,0,1,1.25,0,0,0,0,1.25,1,0,0,21,293.83
1524,國立中山大學,海洋科學系,1,1.25,1,0,0,0,0,0,1,0,0,15,279.93
1525,國立中山大學,政治經濟學系,1,1.5,0,1.5,0,0,1,0,0,0,0,24,401.75
1526,國立中山大學,社會學系,1,1.5,0,1,0,0,1.5,0,0,0,0,17,396.65
1527,長庚大學,醫學系,1,1.25,1,0,0,0,0,1,1.25,1.25,0,41,582.50
1530,長庚大學,中醫學系,1,1,1,0,0,0,0,1,1,1,0,29,498.60
1531,長庚大學,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,0,66,381.45
1532,長庚大學,醫學生物技術暨檢驗學系,1,1,1,0,0,0,0,0,1.5,1.5,0,22,439.70
1533,長庚大學,醫學影像暨放射科學系,1,1.25,1.25,0,0,0,0,1.25,1,1,0,20,450.25
1534,長庚大學,物理治療學系,1,1.25,1,0,0,0,0,1,1,1.25,0,24,462.65
1535,長庚大學,職能治療學系,1,1.25,1,0,0,0,0,1,1,1.25,0,31,453.35
1536,長庚大學,生物醫學系,1,1.25,1,0,0,0,0,1,1.25,1.25,0,65,425.73
1537,長庚大學,呼吸治療學系,1,1.25,1,0,0,0,0,1.25,1,1.25,0,25,449.40
1540,長庚大學,電機工程學系系統與晶片設計組,1,1.25,1.5,0,0,0,0,1.5,0,0,0,30,299.88
1541,長庚大學,電機工程學系通訊組,1,1.25,1.5,0,0,0,0,1.5,0,0,0,29,297.60
1542,長庚大學,機械工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,0,25,342.08
1543,長庚大學,化工與材料工程學系,1,1.25,1.25,0,0,0,0,1,1.5,0,0,40,369.38
1544,長庚大學,電子工程學系,1,1,1.25,0,0,0,0,1.25,1.25,0,0,53,309.50
1545,長庚大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,0,33,337.85
1546,長庚大學,醫務管理學系(社會組),1,1.5,0,1.25,0,0,0,0,0,0,0,14,284.15
1547,長庚大學,醫務管理學系(自然組),1,1.5,1.25,0,0,0,0,0,0,0,0,16,232.10
